COMPETITION_WYID,MATCH_WYID,EVENT_WYID,PRIMARYTYPE,GROUNDDUELOPPONENT_WYID,GROUNDDUELDUELTYPE,KEPTPOSSESSION,PROGRESSEDWITHBALL,STOPPEDPROGRESS,RECOVEREDPOSSESSION,TAKEON,GROUNDDUELSIDE,GROUNDDUELRELATEDDUEL_WYID
335,5345498,1571065491,duel,224165,defensive_duel,,,true,false,false,,1571065545
335,5345498,1571065567,duel,54485,defensive_duel,,,true,false,false,,1571065642
335,5345498,1571065642,duel,246509,offensive_duel,false,false,,,false,,1571065567
335,5345498,1571065513,duel,0,offensive_duel,false,false,,,false,,1571066664
335,5345498,1571066664,duel,496678,defensive_duel,,,true,true,false,,1571065513
335,5345498,1571065517,duel,551993,defensive_duel,,,false,false,true,left,1571065575
335,5345498,1571065575,duel,334043,dribble,true,true,,,true,right,1571065517
335,5345498,1571065524,duel,351054,defensive_duel,,,false,false,false,left,1571065585
335,5345498,1571065585,duel,26652,dribble,true,true,,,false,right,1571065524
335,5345498,1571065601,duel,496678,offensive_duel,true,false,,,false,,1571065541
335,5345498,1571065541,duel,606703,defensive_duel,,,true,false,false,,1571065601
335,5345498,1571065586,duel,551993,dribble,true,true,,,true,left,1571065629
335,5345498,1571065629,duel,334043,defensive_duel,,,false,false,true,right,1571065586
335,5345498,1571065604,duel,0,offensive_duel,false,false,,,false,,1571066665
335,5345498,1571066665,duel,169212,defensive_duel,,,true,true,false,,1571065604
335,5345498,1571065625,duel,224165,defensive_duel,,,true,true,false,,1571065634
335,5345498,1571065634,duel,412012,offensive_duel,false,false,,,false,,1571065625
335,5345498,1571065665,duel,0,defensive_duel,,,true,true,false,,1571066666
335,5345498,1571066666,duel,356393,offensive_duel,false,false,,,false,,1571065665
335,5345498,1571065668,duel,606703,defensive_duel,,,false,false,true,right,1571065660
335,5345498,1571065660,duel,169212,dribble,true,true,,,true,left,1571065668
335,5345498,1571065673,duel,523123,defensive_duel,,,true,false,true,left,1571065667
335,5345498,1571065667,duel,356393,dribble,true,false,,,true,right,1571065673
335,5345498,1571065669,duel,334043,dribble,true,true,,,false,left,1571065675
335,5345498,1571065675,duel,523123,defensive_duel,,,false,false,false,right,1571065669
335,5345498,1571065689,duel,356393,defensive_duel,,,false,false,false,,1571065686
335,5345498,1571065686,duel,551993,offensive_duel,true,true,,,false,,1571065689
335,5345498,1571065691,duel,54485,defensive_duel,,,false,false,false,right,1571065690
335,5345498,1571065690,duel,606703,dribble,true,true,,,false,left,1571065691
335,5345498,1571065693,duel,0,defensive_duel,,,true,false,false,,1571066667
335,5345498,1571066667,duel,523123,offensive_duel,true,false,,,false,,1571065693
335,5345498,1571065706,duel,224165,defensive_duel,,,true,false,false,,1571065711
335,5345498,1571065711,duel,449763,offensive_duel,true,false,,,false,,1571065706
335,5345498,1571065717,duel,334043,offensive_duel,true,false,,,false,,1571065708
335,5345498,1571065708,duel,224165,defensive_duel,,,true,false,false,,1571065717
335,5345498,1571065726,duel,0,offensive_duel,false,false,,,false,,1571066668
335,5345498,1571066668,duel,37948,defensive_duel,,,true,true,false,,1571065726
335,5345498,1571065775,duel,496678,offensive_duel,true,false,,,false,,1571065764
335,5345498,1571065764,duel,351054,defensive_duel,,,true,false,false,,1571065775
335,5345498,1571065767,duel,224165,defensive_duel,,,true,false,false,,1571065778
335,5345498,1571065778,duel,356393,offensive_duel,true,false,,,false,,1571065767
335,5345498,1571065769,duel,0,defensive_duel,,,true,false,false,,1571066670
335,5345498,1571066670,duel,356393,offensive_duel,true,false,,,false,,1571065769
335,5345498,1571065772,duel,606703,defensive_duel,,,false,false,false,,1571065784
335,5345498,1571065784,duel,496678,offensive_duel,true,true,,,false,,1571065772
335,5345498,1571065829,duel,246509,defensive_duel,,,true,false,false,,1571065842
335,5345498,1571065842,duel,363625,offensive_duel,true,false,,,false,,1571065829
335,5345498,1571065867,duel,399781,dribble,true,true,,,true,right,1571065858
335,5345498,1571065858,duel,562633,defensive_duel,,,false,false,true,left,1571065867
335,5345498,1571065914,duel,551993,dribble,true,true,,,true,left,1571065880
335,5345498,1571065880,duel,363625,defensive_duel,,,false,false,true,right,1571065914
335,5345498,1571065934,duel,0,offensive_duel,true,true,,,false,,1571066674
335,5345498,1571066674,duel,562633,defensive_duel,,,false,false,false,,1571065934
335,5345498,1571065937,duel,551993,dribble,false,false,,,true,right,1571065899
335,5345498,1571065899,duel,363625,defensive_duel,,,true,false,true,left,1571065937
335,5345498,1571065919,duel,169212,defensive_duel,,,false,false,true,left,1571065983
335,5345498,1571065983,duel,351054,dribble,true,true,,,true,right,1571065919
335,5345498,1571066008,duel,26652,dribble,false,false,,,true,left,1571066060
335,5345498,1571066060,duel,351054,defensive_duel,,,true,true,true,right,1571066008
335,5345498,1571066047,duel,356393,dribble,true,true,,,false,left,1571066084
335,5345498,1571066084,duel,399781,defensive_duel,,,false,false,false,right,1571066047
335,5345498,1571066056,duel,0,defensive_duel,,,true,true,false,,1571066678
335,5345498,1571066678,duel,551993,offensive_duel,false,false,,,false,,1571066056
335,5345498,1571066068,duel,449763,offensive_duel,true,false,,,false,,1571066095
335,5345498,1571066095,duel,224165,defensive_duel,,,true,false,false,,1571066068
335,5345498,1571066107,duel,606703,offensive_duel,false,false,,,false,,1571066077
335,5345498,1571066077,duel,496678,defensive_duel,,,true,true,false,,1571066107
335,5345498,1571066079,duel,334043,offensive_duel,true,true,,,false,,1571066109
335,5345498,1571066109,duel,606703,defensive_duel,,,false,false,false,,1571066079
335,5345498,1571066114,duel,399781,dribble,false,false,,,true,right,1571066086
335,5345498,1571066086,duel,514807,defensive_duel,,,true,false,true,left,1571066114
335,5345498,1571066118,duel,0,defensive_duel,,,true,true,false,,1571066679
335,5345498,1571066679,duel,412012,offensive_duel,false,false,,,false,,1571066118
335,5345498,1571066110,duel,0,defensive_duel,,,true,false,false,left,1571066680
335,5345498,1571066680,duel,37948,dribble,true,false,,,false,right,1571066110
335,5345498,1571066150,duel,606703,offensive_duel,false,false,,,false,,1571066111
335,5345498,1571066111,duel,334043,defensive_duel,,,true,false,false,,1571066150
335,5345498,1571066151,duel,399781,offensive_duel,false,false,,,false,,1571066113
335,5345498,1571066113,duel,334043,defensive_duel,,,true,false,false,,1571066151
335,5345498,1571066152,duel,0,offensive_duel,false,false,,,false,,1571066681
335,5345498,1571066681,duel,334043,defensive_duel,,,true,true,false,,1571066152
335,5345498,1571066116,duel,449763,offensive_duel,true,true,,,false,,1571066153
335,5345498,1571066153,duel,224165,defensive_duel,,,false,false,false,,1571066116
335,5345498,1571066123,duel,562633,dribble,true,false,,,false,left,1571066160
335,5345498,1571066160,duel,523123,defensive_duel,,,true,false,false,right,1571066123
335,5345498,1571066219,duel,224165,defensive_duel,,,false,false,false,,1571066172
335,5345498,1571066172,duel,334043,offensive_duel,true,true,,,false,,1571066219
335,5345498,1571066203,duel,334043,defensive_duel,,,false,false,false,,1571066256
335,5345498,1571066256,duel,37948,offensive_duel,true,true,,,false,,1571066203
335,5345498,1571066272,duel,594473,dribble,true,false,,,false,left,1571066214
335,5345498,1571066214,duel,514807,defensive_duel,,,true,false,false,right,1571066272
335,5345498,1571066293,duel,224165,defensive_duel,,,true,true,false,,1571066236
335,5345498,1571066236,duel,412012,offensive_duel,false,false,,,false,,1571066293
335,5345498,1571066238,duel,356393,offensive_duel,true,false,,,false,,1571066317
335,5345498,1571066317,duel,399781,defensive_duel,,,true,false,false,,1571066238
335,5345498,1571066330,duel,0,defensive_duel,,,true,false,false,,1571066685
335,5345498,1571066685,duel,510447,offensive_duel,true,false,,,false,,1571066330
335,5345498,1571066332,duel,0,defensive_duel,,,true,false,false,,1571066686
335,5345498,1571066686,duel,562633,offensive_duel,true,false,,,false,,1571066332
335,5345498,1571066335,duel,606703,defensive_duel,,,false,false,true,right,1571066267
335,5345498,1571066267,duel,510447,dribble,true,true,,,true,left,1571066335
335,5345498,1571066271,duel,412012,offensive_duel,true,true,,,false,,1571066337
335,5345498,1571066337,duel,224165,defensive_duel,,,false,false,false,,1571066271
335,5345498,1571066345,duel,523123,offensive_duel,true,true,,,false,,1571066279
335,5345498,1571066279,duel,363625,defensive_duel,,,false,false,false,,1571066345
335,5345498,1571066357,duel,224165,defensive_duel,,,false,false,false,,1571066307
335,5345498,1571066307,duel,412012,offensive_duel,true,true,,,false,,1571066357
335,5345498,1571066398,duel,351054,defensive_duel,,,true,true,false,right,1571066323
335,5345498,1571066323,duel,449089,dribble,false,false,,,false,left,1571066398
335,5345498,1571066402,duel,351054,offensive_duel,true,false,,,false,,1571066325
335,5345498,1571066325,duel,26652,defensive_duel,,,true,false,false,,1571066402
335,5345498,1571066334,duel,0,defensive_duel,,,false,false,false,left,1571066687
335,5345498,1571066687,duel,605814,dribble,true,true,,,false,right,1571066334
335,5345498,1571066336,duel,514807,defensive_duel,,,false,false,false,left,1571066431
335,5345498,1571066431,duel,594473,dribble,true,true,,,false,right,1571066336
335,5345498,1571066436,duel,399781,defensive_duel,,,true,true,false,,1571066340
335,5345498,1571066340,duel,449763,offensive_duel,true,false,,,false,,1571066436
335,5345498,1571066437,duel,605814,dribble,false,false,,,true,left,1571066341
335,5345498,1571066341,duel,449763,defensive_duel,,,true,false,true,right,1571066437
335,5345498,1571066438,duel,551993,dribble,false,false,,,false,right,1571066342
335,5345498,1571066342,duel,449763,defensive_duel,,,true,false,false,left,1571066438
335,5345498,1571066441,duel,605814,offensive_duel,false,false,,,false,,1571066346
335,5345498,1571066346,duel,334043,defensive_duel,,,true,false,false,,1571066441
335,5345498,1571066347,duel,0,defensive_duel,,,true,false,false,,1571066688
335,5345498,1571066688,duel,551993,offensive_duel,false,false,,,false,,1571066347
335,5345498,1571066461,duel,399781,defensive_duel,,,false,false,true,right,1571066361
335,5345498,1571066361,duel,449763,dribble,true,true,,,true,left,1571066461
335,5345498,1571066372,duel,513075,dribble,true,true,,,true,left,1571066475
335,5345498,1571066475,duel,399781,defensive_duel,,,false,false,true,right,1571066372
335,5345498,1571066500,duel,399781,offensive_duel,true,true,,,false,,1571066392
335,5345498,1571066392,duel,26652,defensive_duel,,,false,false,false,,1571066500
335,5345498,1571066412,duel,449089,offensive_duel,true,false,,,false,,1571066518
335,5345498,1571066518,duel,224165,defensive_duel,,,true,false,false,,1571066412
335,5345498,1571066522,duel,523123,defensive_duel,,,true,false,false,,1571066418
335,5345498,1571066418,duel,334043,offensive_duel,false,false,,,false,,1571066522
335,5345498,1571066531,duel,0,defensive_duel,,,false,false,false,,1571066690
335,5345498,1571066690,duel,449089,offensive_duel,true,true,,,false,,1571066531
335,5345498,1571066427,duel,514807,defensive_duel,,,true,false,false,,1571066536
335,5345498,1571066536,duel,594473,offensive_duel,true,false,,,false,,1571066427
335,5345498,1571066439,duel,0,defensive_duel,,,true,false,true,left,1571066692
335,5345498,1571066692,duel,399781,dribble,true,false,,,true,right,1571066439
335,5345498,1571066547,duel,0,offensive_duel,false,false,,,false,,1571066693
335,5345498,1571066693,duel,514807,defensive_duel,,,true,true,false,,1571066547
335,5345498,1571066551,duel,523123,dribble,true,true,,,true,right,1571066459
335,5345498,1571066459,duel,449089,defensive_duel,,,false,false,true,left,1571066551
335,5345498,1571066470,duel,0,defensive_duel,,,true,false,false,left,1571066694
335,5345498,1571066694,duel,551993,dribble,true,false,,,false,right,1571066470
335,5345498,1571066476,duel,513075,offensive_duel,true,false,,,false,,1571066565
335,5345498,1571066565,duel,399781,defensive_duel,,,true,true,false,,1571066476
335,5345498,1571066566,duel,557521,offensive_duel,true,true,,,false,,1571066601
335,5345498,1571066601,duel,26652,defensive_duel,,,false,false,false,,1571066566
335,5345498,1571066574,duel,605814,offensive_duel,false,false,,,false,,1571066484
335,5345498,1571066484,duel,334043,defensive_duel,,,true,true,false,,1571066574
335,5345498,1571066575,duel,605814,defensive_duel,,,true,false,false,left,1571066485
335,5345498,1571066485,duel,562633,dribble,true,false,,,false,right,1571066575
335,5345498,1571066585,duel,523123,offensive_duel,true,false,,,false,,1571066507
335,5345498,1571066507,duel,510447,defensive_duel,,,true,false,false,,1571066585
335,5345483,1548752246,duel,331454,defensive_duel,,,true,false,false,right,1548752281
335,5345483,1548752281,duel,356393,dribble,true,false,,,false,left,1548752246
335,5345483,1548752247,duel,443690,offensive_duel,true,false,,,false,,1548752286
335,5345483,1548752286,duel,496678,defensive_duel,,,true,false,false,,1548752247
335,5345483,1548752257,duel,56468,offensive_duel,false,false,,,false,,1548752351
335,5345483,1548752351,duel,334043,defensive_duel,,,true,true,false,,1548752257
335,5345483,1548752283,duel,516513,defensive_duel,,,true,false,true,right,1548752348
335,5345483,1548752348,duel,169212,dribble,false,false,,,true,left,1548752283
335,5345483,1548752292,duel,516513,defensive_duel,,,true,true,false,,1548752349
335,5345483,1548752349,duel,449763,offensive_duel,false,false,,,false,,1548752292
335,5345483,1548752298,duel,443690,offensive_duel,true,false,,,false,,1548752354
335,5345483,1548752354,duel,334043,defensive_duel,,,true,false,false,,1548752298
335,5345483,1548752350,duel,331454,offensive_duel,true,true,,,false,,1548752380
335,5345483,1548752380,duel,26652,defensive_duel,,,false,false,false,,1548752350
335,5345483,1548752397,duel,169212,dribble,true,true,,,true,right,1548752411
335,5345483,1548752411,duel,234373,defensive_duel,,,false,false,true,left,1548752397
335,5345483,1548752399,duel,356393,offensive_duel,true,false,,,false,,1548752413
335,5345483,1548752413,duel,234373,defensive_duel,,,true,false,false,,1548752399
335,5345483,1548752403,duel,0,offensive_duel,true,false,,,false,,1548756335
335,5345483,1548756335,duel,56468,defensive_duel,,,true,false,false,,1548752403
335,5345483,1548752405,duel,26652,offensive_duel,true,false,,,false,,1548752414
335,5345483,1548752414,duel,331454,defensive_duel,,,true,false,false,,1548752405
335,5345483,1548752459,duel,331454,defensive_duel,,,true,true,false,,1548752416
335,5345483,1548752416,duel,169212,offensive_duel,false,false,,,false,,1548752459
335,5345483,1548752476,duel,234373,offensive_duel,true,false,,,false,,1548752422
335,5345483,1548752422,duel,496678,defensive_duel,,,true,false,false,,1548752476
335,5345483,1548752426,duel,0,defensive_duel,,,false,false,false,left,1548756336
335,5345483,1548756336,duel,443690,dribble,true,true,,,false,right,1548752426
335,5345483,1548752485,duel,336214,dribble,true,true,,,false,right,1548752428
335,5345483,1548752428,duel,562633,defensive_duel,,,false,false,false,left,1548752485
335,5345483,1548752449,duel,562633,defensive_duel,,,true,true,false,,1548752496
335,5345483,1548752496,duel,618112,offensive_duel,false,false,,,false,,1548752449
335,5345483,1548752451,duel,562633,offensive_duel,true,false,,,false,,1548752499
